Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23804,2023,1,1,0,,Y
IDCJAC0009,23804,2023,1,2,0,,Y
IDCJAC0009,23804,2023,1,3,0,,Y
IDCJAC0009,23804,2023,1,4,0,,Y
IDCJAC0009,23804,2023,1,5,0,,Y
IDCJAC0009,23804,2023,1,6,0,,Y
IDCJAC0009,23804,2023,1,7,0,,Y
IDCJAC0009,23804,2023,1,8,0,,Y
IDCJAC0009,23804,2023,1,9,0,,Y
IDCJAC0009,23804,2023,1,10,0,,Y
IDCJAC0009,23804,2023,1,11,0,,Y
IDCJAC0009,23804,2023,1,12,0,,Y
IDCJAC0009,23804,2023,1,13,0,1,Y
IDCJAC0009,23804,2023,1,14,0,,Y
IDCJAC0009,23804,2023,1,15,0,,Y
IDCJAC0009,23804,2023,1,16,0,,Y
IDCJAC0009,23804,2023,1,17,0,,Y
IDCJAC0009,23804,2023,1,18,5.6,1,Y
IDCJAC0009,23804,2023,1,19,0.6,1,Y
IDCJAC0009,23804,2023,1,20,0,,Y
IDCJAC0009,23804,2023,1,21,0,,Y
IDCJAC0009,23804,2023,1,22,0,,Y
IDCJAC0009,23804,2023,1,23,0,,Y
IDCJAC0009,23804,2023,1,24,0.6,1,Y
IDCJAC0009,23804,2023,1,25,0,,Y
IDCJAC0009,23804,2023,1,26,0,,Y
IDCJAC0009,23804,2023,1,27,0,,Y
IDCJAC0009,23804,2023,1,28,0,,Y
IDCJAC0009,23804,2023,1,29,4.2,1,Y
IDCJAC0009,23804,2023,1,30,0.2,1,Y
IDCJAC0009,23804,2023,1,31,0,,Y
IDCJAC0009,23804,2023,2,1,0,,Y
IDCJAC0009,23804,2023,2,2,2.8,1,Y
IDCJAC0009,23804,2023,2,3,6.6,1,Y
IDCJAC0009,23804,2023,2,4,4.4,1,Y
IDCJAC0009,23804,2023,2,5,0,,Y
IDCJAC0009,23804,2023,2,6,0,,Y
IDCJAC0009,23804,2023,2,7,0,,Y
IDCJAC0009,23804,2023,2,8,0,1,Y
IDCJAC0009,23804,2023,2,9,0,,Y
IDCJAC0009,23804,2023,2,10,0,,Y
IDCJAC0009,23804,2023,2,11,0,,Y
IDCJAC0009,23804,2023,2,12,0.2,1,Y
IDCJAC0009,23804,2023,2,13,0,,Y
IDCJAC0009,23804,2023,2,14,0,,Y
IDCJAC0009,23804,2023,2,15,0,,Y
IDCJAC0009,23804,2023,2,16,0,,Y
IDCJAC0009,23804,2023,2,17,0,,Y
IDCJAC0009,23804,2023,2,18,0,,Y
IDCJAC0009,23804,2023,2,19,0,,Y
IDCJAC0009,23804,2023,2,20,0,,Y
IDCJAC0009,23804,2023,2,21,0,,Y
IDCJAC0009,23804,2023,2,22,0,,Y
IDCJAC0009,23804,2023,2,23,0,,Y
IDCJAC0009,23804,2023,2,24,0,,Y
IDCJAC0009,23804,2023,2,25,4,1,Y
IDCJAC0009,23804,2023,2,26,0,,Y
IDCJAC0009,23804,2023,2,27,0.6,1,Y
IDCJAC0009,23804,2023,2,28,0,1,Y
IDCJAC0009,23804,2023,3,1,1.2,1,Y
IDCJAC0009,23804,2023,3,2,0,,Y
IDCJAC0009,23804,2023,3,3,0.2,1,Y
IDCJAC0009,23804,2023,3,4,0,,Y
IDCJAC0009,23804,2023,3,5,0,,Y
IDCJAC0009,23804,2023,3,6,6.8,1,Y
IDCJAC0009,23804,2023,3,7,1.2,1,Y
IDCJAC0009,23804,2023,3,8,0.6,1,Y
IDCJAC0009,23804,2023,3,9,2.4,1,Y
IDCJAC0009,23804,2023,3,10,1.4,1,Y
IDCJAC0009,23804,2023,3,11,0,,Y
IDCJAC0009,23804,2023,3,12,0.6,1,Y
IDCJAC0009,23804,2023,3,13,0.4,1,Y
IDCJAC0009,23804,2023,3,14,0,,Y
IDCJAC0009,23804,2023,3,15,0,,Y
IDCJAC0009,23804,2023,3,16,0,1,Y
IDCJAC0009,23804,2023,3,17,0,,Y
IDCJAC0009,23804,2023,3,18,0,,Y
IDCJAC0009,23804,2023,3,19,0,,Y
IDCJAC0009,23804,2023,3,20,0,,Y
IDCJAC0009,23804,2023,3,21,0.4,1,Y
IDCJAC0009,23804,2023,3,22,0.4,1,Y
IDCJAC0009,23804,2023,3,23,0,,Y
IDCJAC0009,23804,2023,3,24,0,,Y
IDCJAC0009,23804,2023,3,25,0,,Y
IDCJAC0009,23804,2023,3,26,2,1,Y
IDCJAC0009,23804,2023,3,27,11.8,1,Y
IDCJAC0009,23804,2023,3,28,0,1,Y
IDCJAC0009,23804,2023,3,29,3.6,1,Y
IDCJAC0009,23804,2023,3,30,0.6,1,Y
IDCJAC0009,23804,2023,3,31,0.8,1,Y
IDCJAC0009,23804,2023,4,1,2.2,1,N
IDCJAC0009,23804,2023,4,2,2,1,N
IDCJAC0009,23804,2023,4,3,0,,N
IDCJAC0009,23804,2023,4,4,0,,N
IDCJAC0009,23804,2023,4,5,0,1,N
IDCJAC0009,23804,2023,4,6,0,,N
IDCJAC0009,23804,2023,4,7,0.4,1,N
IDCJAC0009,23804,2023,4,8,2.8,1,N
IDCJAC0009,23804,2023,4,9,2.6,1,N
IDCJAC0009,23804,2023,4,10,2.8,1,N
IDCJAC0009,23804,2023,4,11,0,1,N
IDCJAC0009,23804,2023,4,12,7.2,1,N
IDCJAC0009,23804,2023,4,13,0.4,1,N
IDCJAC0009,23804,2023,4,14,0,1,N
IDCJAC0009,23804,2023,4,15,1,1,N
IDCJAC0009,23804,2023,4,16,9.6,1,N
IDCJAC0009,23804,2023,4,17,0.6,1,N
IDCJAC0009,23804,2023,4,18,0,1,N
IDCJAC0009,23804,2023,4,19,1.4,1,N
IDCJAC0009,23804,2023,4,20,0.4,1,N
IDCJAC0009,23804,2023,4,21,0.4,1,N
IDCJAC0009,23804,2023,4,22,0,1,N
IDCJAC0009,23804,2023,4,23,0,1,N
IDCJAC0009,23804,2023,4,24,0,1,N
IDCJAC0009,23804,2023,4,25,0,1,N
IDCJAC0009,23804,2023,4,26,0,,N
IDCJAC0009,23804,2023,4,27,11.8,1,N
IDCJAC0009,23804,2023,4,28,2,1,N
IDCJAC0009,23804,2023,4,29,1.8,1,N
IDCJAC0009,23804,2023,4,30,0,1,N
IDCJAC0009,23804,2023,5,1,0.2,1,Y
IDCJAC0009,23804,2023,5,2,1.2,1,Y
IDCJAC0009,23804,2023,5,3,8.2,1,Y
IDCJAC0009,23804,2023,5,4,0,,Y
IDCJAC0009,23804,2023,5,5,0,,Y
IDCJAC0009,23804,2023,5,6,22.6,1,Y
IDCJAC0009,23804,2023,5,7,2.6,1,Y
IDCJAC0009,23804,2023,5,8,2.2,1,Y
IDCJAC0009,23804,2023,5,9,3.4,1,Y
IDCJAC0009,23804,2023,5,10,1,1,Y
IDCJAC0009,23804,2023,5,11,0,1,Y
IDCJAC0009,23804,2023,5,12,0.2,1,Y
IDCJAC0009,23804,2023,5,13,2.6,1,Y
IDCJAC0009,23804,2023,5,14,0,1,Y
IDCJAC0009,23804,2023,5,15,0,1,Y
IDCJAC0009,23804,2023,5,16,0.4,1,Y
IDCJAC0009,23804,2023,5,17,2.4,1,Y
IDCJAC0009,23804,2023,5,18,0,,Y
IDCJAC0009,23804,2023,5,19,1,1,Y
IDCJAC0009,23804,2023,5,20,4.8,1,Y
IDCJAC0009,23804,2023,5,21,2.8,1,Y
IDCJAC0009,23804,2023,5,22,0,,Y
IDCJAC0009,23804,2023,5,23,0,,Y
IDCJAC0009,23804,2023,5,24,0,1,Y
IDCJAC0009,23804,2023,5,25,1.4,1,Y
IDCJAC0009,23804,2023,5,26,5.2,1,Y
IDCJAC0009,23804,2023,5,27,1.2,1,Y
IDCJAC0009,23804,2023,5,28,6.6,1,Y
IDCJAC0009,23804,2023,5,29,0.2,1,Y
IDCJAC0009,23804,2023,5,30,0.4,1,Y
IDCJAC0009,23804,2023,5,31,0.2,1,Y
IDCJAC0009,23804,2023,6,1,1,1,Y
IDCJAC0009,23804,2023,6,2,0,,Y
IDCJAC0009,23804,2023,6,3,0.8,1,Y
IDCJAC0009,23804,2023,6,4,0,1,Y
IDCJAC0009,23804,2023,6,5,0.4,1,Y
IDCJAC0009,23804,2023,6,6,0,1,Y
IDCJAC0009,23804,2023,6,7,4.6,1,Y
IDCJAC0009,23804,2023,6,8,9.8,1,Y
IDCJAC0009,23804,2023,6,9,6,1,Y
IDCJAC0009,23804,2023,6,10,1.8,1,Y
IDCJAC0009,23804,2023,6,11,0.8,1,Y
IDCJAC0009,23804,2023,6,12,0.4,1,Y
IDCJAC0009,23804,2023,6,13,21.2,1,Y
IDCJAC0009,23804,2023,6,14,0.4,1,Y
IDCJAC0009,23804,2023,6,15,0.8,1,Y
IDCJAC0009,23804,2023,6,16,0,,Y
IDCJAC0009,23804,2023,6,17,0,,Y
IDCJAC0009,23804,2023,6,18,10.2,1,Y
IDCJAC0009,23804,2023,6,19,19.4,1,Y
IDCJAC0009,23804,2023,6,20,1,1,Y
IDCJAC0009,23804,2023,6,21,0,1,Y
IDCJAC0009,23804,2023,6,22,1,1,Y
IDCJAC0009,23804,2023,6,23,18.8,1,Y
IDCJAC0009,23804,2023,6,24,2.6,1,Y
IDCJAC0009,23804,2023,6,25,5.6,1,Y
IDCJAC0009,23804,2023,6,26,10.4,1,Y
IDCJAC0009,23804,2023,6,27,0,1,Y
IDCJAC0009,23804,2023,6,28,0,1,Y
IDCJAC0009,23804,2023,6,29,3,1,Y
IDCJAC0009,23804,2023,6,30,0,1,Y
IDCJAC0009,23804,2023,7,1,1.6,1,Y
IDCJAC0009,23804,2023,7,2,1.8,1,Y
IDCJAC0009,23804,2023,7,3,0,1,Y
IDCJAC0009,23804,2023,7,4,0,1,Y
IDCJAC0009,23804,2023,7,5,0,1,Y
IDCJAC0009,23804,2023,7,6,1.6,1,Y
IDCJAC0009,23804,2023,7,7,9.6,1,Y
IDCJAC0009,23804,2023,7,8,11.2,1,Y
IDCJAC0009,23804,2023,7,9,0,1,Y
IDCJAC0009,23804,2023,7,10,2,1,Y
IDCJAC0009,23804,2023,7,11,0.8,1,Y
IDCJAC0009,23804,2023,7,12,0,1,Y
IDCJAC0009,23804,2023,7,13,0,,Y
IDCJAC0009,23804,2023,7,14,0,,Y
IDCJAC0009,23804,2023,7,15,2.8,1,Y
IDCJAC0009,23804,2023,7,16,1.4,1,Y
IDCJAC0009,23804,2023,7,17,0,1,Y
IDCJAC0009,23804,2023,7,18,1,1,Y
IDCJAC0009,23804,2023,7,19,0,1,Y
IDCJAC0009,23804,2023,7,20,5,1,Y
IDCJAC0009,23804,2023,7,21,4.4,1,Y
IDCJAC0009,23804,2023,7,22,0.2,1,Y
IDCJAC0009,23804,2023,7,23,4.4,1,Y
IDCJAC0009,23804,2023,7,24,1.4,1,Y
IDCJAC0009,23804,2023,7,25,0.6,1,Y
IDCJAC0009,23804,2023,7,26,0,1,Y
IDCJAC0009,23804,2023,7,27,0,1,Y
IDCJAC0009,23804,2023,7,28,2.2,1,Y
IDCJAC0009,23804,2023,7,29,2.6,1,Y
IDCJAC0009,23804,2023,7,30,0,,Y
IDCJAC0009,23804,2023,7,31,2.2,1,Y
IDCJAC0009,23804,2023,8,1,0.4,1,Y
IDCJAC0009,23804,2023,8,2,0,1,Y
IDCJAC0009,23804,2023,8,3,0,,Y
IDCJAC0009,23804,2023,8,4,5.4,1,Y
IDCJAC0009,23804,2023,8,5,1.6,1,Y
IDCJAC0009,23804,2023,8,6,0.8,1,Y
IDCJAC0009,23804,2023,8,7,0,1,Y
IDCJAC0009,23804,2023,8,8,0,1,Y
IDCJAC0009,23804,2023,8,9,0,1,Y
IDCJAC0009,23804,2023,8,10,4.4,1,Y
IDCJAC0009,23804,2023,8,11,0,,Y
IDCJAC0009,23804,2023,8,12,2.8,1,Y
IDCJAC0009,23804,2023,8,13,3.2,1,Y
IDCJAC0009,23804,2023,8,14,0.8,1,Y
IDCJAC0009,23804,2023,8,15,0,1,Y
IDCJAC0009,23804,2023,8,16,0,1,Y
IDCJAC0009,23804,2023,8,17,1.2,1,Y
IDCJAC0009,23804,2023,8,18,4.2,1,Y
IDCJAC0009,23804,2023,8,19,2.8,1,Y
IDCJAC0009,23804,2023,8,20,0.2,1,Y
IDCJAC0009,23804,2023,8,21,0,1,Y
IDCJAC0009,23804,2023,8,22,12.6,1,Y
IDCJAC0009,23804,2023,8,23,0.6,1,Y
IDCJAC0009,23804,2023,8,24,0,1,Y
IDCJAC0009,23804,2023,8,25,0,,Y
IDCJAC0009,23804,2023,8,26,0,,Y
IDCJAC0009,23804,2023,8,27,0,,Y
IDCJAC0009,23804,2023,8,28,0,,Y
IDCJAC0009,23804,2023,8,29,0,,Y
IDCJAC0009,23804,2023,8,30,1,1,Y
IDCJAC0009,23804,2023,8,31,0.2,1,Y
IDCJAC0009,23804,2023,9,1,1.4,1,Y
IDCJAC0009,23804,2023,9,2,0,1,Y
IDCJAC0009,23804,2023,9,3,0,1,Y
IDCJAC0009,23804,2023,9,4,2.2,1,Y
IDCJAC0009,23804,2023,9,5,2.8,1,Y
IDCJAC0009,23804,2023,9,6,0,1,Y
IDCJAC0009,23804,2023,9,7,5.6,1,Y
IDCJAC0009,23804,2023,9,8,17.2,1,Y
IDCJAC0009,23804,2023,9,9,4.6,1,Y
IDCJAC0009,23804,2023,9,10,0,1,Y
IDCJAC0009,23804,2023,9,11,0,1,Y
IDCJAC0009,23804,2023,9,12,0,,Y
IDCJAC0009,23804,2023,9,13,0,,Y
IDCJAC0009,23804,2023,9,14,0,,Y
IDCJAC0009,23804,2023,9,15,0,,Y
IDCJAC0009,23804,2023,9,16,0,,Y
IDCJAC0009,23804,2023,9,17,0,,Y
IDCJAC0009,23804,2023,9,18,0,,Y
IDCJAC0009,23804,2023,9,19,0,,Y
IDCJAC0009,23804,2023,9,20,0.8,1,Y
IDCJAC0009,23804,2023,9,21,1,1,Y
IDCJAC0009,23804,2023,9,22,0,1,Y
IDCJAC0009,23804,2023,9,23,0,,Y
IDCJAC0009,23804,2023,9,24,0,1,Y
IDCJAC0009,23804,2023,9,25,0,,Y
IDCJAC0009,23804,2023,9,26,0,,Y
IDCJAC0009,23804,2023,9,27,0.2,1,Y
IDCJAC0009,23804,2023,9,28,0,,Y
IDCJAC0009,23804,2023,9,29,0,,Y
IDCJAC0009,23804,2023,9,30,0,,Y
IDCJAC0009,23804,2023,10,1,0,,N
IDCJAC0009,23804,2023,10,2,0,,N
IDCJAC0009,23804,2023,10,3,1.4,1,N
IDCJAC0009,23804,2023,10,4,4.8,1,N
IDCJAC0009,23804,2023,10,5,1,1,N
IDCJAC0009,23804,2023,10,6,6.4,1,N
IDCJAC0009,23804,2023,10,7,0,,N
IDCJAC0009,23804,2023,10,8,0,,N
IDCJAC0009,23804,2023,10,9,0,,N
IDCJAC0009,23804,2023,10,10,0,,N
IDCJAC0009,23804,2023,10,11,0,1,N
IDCJAC0009,23804,2023,10,12,0.4,1,N
IDCJAC0009,23804,2023,10,13,0.2,1,N
IDCJAC0009,23804,2023,10,14,0,,N
IDCJAC0009,23804,2023,10,15,0.2,1,N
IDCJAC0009,23804,2023,10,16,7.4,1,N
IDCJAC0009,23804,2023,10,17,0,1,N
IDCJAC0009,23804,2023,10,18,0,,N
IDCJAC0009,23804,2023,10,19,0,,N
IDCJAC0009,23804,2023,10,20,0,,N
IDCJAC0009,23804,2023,10,21,0,,N
IDCJAC0009,23804,2023,10,22,0.2,1,N
IDCJAC0009,23804,2023,10,23,0,,N
IDCJAC0009,23804,2023,10,24,0,,N
IDCJAC0009,23804,2023,10,25,2.4,1,N
IDCJAC0009,23804,2023,10,26,2.8,1,N
IDCJAC0009,23804,2023,10,27,0,,N
IDCJAC0009,23804,2023,10,28,0,,N
IDCJAC0009,23804,2023,10,29,0,,N
IDCJAC0009,23804,2023,10,30,0,,N
IDCJAC0009,23804,2023,10,31,1,1,N
IDCJAC0009,23804,2023,11,1,0,,N
IDCJAC0009,23804,2023,11,2,0,,N
IDCJAC0009,23804,2023,11,3,0,,N
IDCJAC0009,23804,2023,11,4,0,,N
IDCJAC0009,23804,2023,11,5,0,,N
IDCJAC0009,23804,2023,11,6,0,1,N
IDCJAC0009,23804,2023,11,7,0,,N
IDCJAC0009,23804,2023,11,8,0,,N
IDCJAC0009,23804,2023,11,9,0,,N
IDCJAC0009,23804,2023,11,10,0,,N
IDCJAC0009,23804,2023,11,11,0,,N
IDCJAC0009,23804,2023,11,12,0,,N
IDCJAC0009,23804,2023,11,13,0,,N
IDCJAC0009,23804,2023,11,14,3.8,1,N
IDCJAC0009,23804,2023,11,15,0,1,N
IDCJAC0009,23804,2023,11,16,0,,N
IDCJAC0009,23804,2023,11,17,0,,N
IDCJAC0009,23804,2023,11,18,0,,N
IDCJAC0009,23804,2023,11,19,0,,N
IDCJAC0009,23804,2023,11,20,0,,N
IDCJAC0009,23804,2023,11,21,0,,N
IDCJAC0009,23804,2023,11,22,0,,N
IDCJAC0009,23804,2023,11,23,0,,N
IDCJAC0009,23804,2023,11,24,21.6,1,N
IDCJAC0009,23804,2023,11,25,4,1,N
IDCJAC0009,23804,2023,11,26,1,1,N
IDCJAC0009,23804,2023,11,27,0,1,N
IDCJAC0009,23804,2023,11,28,3.4,1,N
IDCJAC0009,23804,2023,11,29,12.6,1,N
IDCJAC0009,23804,2023,11,30,0.4,1,N
IDCJAC0009,23804,2023,12,1,0,,Y
IDCJAC0009,23804,2023,12,2,0,,Y
IDCJAC0009,23804,2023,12,3,0,,Y
IDCJAC0009,23804,2023,12,4,0,,Y
IDCJAC0009,23804,2023,12,5,0,,Y
IDCJAC0009,23804,2023,12,6,0,,Y
IDCJAC0009,23804,2023,12,7,0,,Y
IDCJAC0009,23804,2023,12,8,0,,Y
IDCJAC0009,23804,2023,12,9,6.2,1,Y
IDCJAC0009,23804,2023,12,10,41.4,1,Y
IDCJAC0009,23804,2023,12,11,16.6,1,Y
IDCJAC0009,23804,2023,12,12,20.4,1,Y
IDCJAC0009,23804,2023,12,13,1.2,1,Y
IDCJAC0009,23804,2023,12,14,0.4,1,Y
IDCJAC0009,23804,2023,12,15,0.2,1,Y
IDCJAC0009,23804,2023,12,16,0,,Y
IDCJAC0009,23804,2023,12,17,0,,Y
IDCJAC0009,23804,2023,12,18,0.6,1,Y
IDCJAC0009,23804,2023,12,19,3,1,Y
IDCJAC0009,23804,2023,12,20,0,,Y
IDCJAC0009,23804,2023,12,21,0,,Y
IDCJAC0009,23804,2023,12,22,0,,Y
IDCJAC0009,23804,2023,12,23,0,,Y
IDCJAC0009,23804,2023,12,24,0,,Y
IDCJAC0009,23804,2023,12,25,0,,Y
IDCJAC0009,23804,2023,12,26,0,1,Y
IDCJAC0009,23804,2023,12,27,0.2,1,Y
IDCJAC0009,23804,2023,12,28,0.2,1,Y
IDCJAC0009,23804,2023,12,29,0,1,Y
IDCJAC0009,23804,2023,12,30,0,1,Y
IDCJAC0009,23804,2023,12,31,0,,Y
